stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,18:35:00,18:35:00,401880,11.0,2
2,18:36:22,18:36:22,401881,26.0,2
3,18:37:16,18:37:16,401882,26.0,3
4,18:39:05,18:39:05,401883,33.0,3
5,18:40:28,18:40:28,401884,12.0,2
6,18:41:20,18:41:20,404860,32.0,4
7,18:42:59,18:42:59,401887,64.0,6
8,18:44:00,18:44:00,403989,81.0,6
9,18:46:10,18:46:10,401889,47.0,4
10,18:48:22,18:48:22,401890,54.0,4
11,18:49:38,18:49:38,404838,24.0,2
12,18:51:04,18:51:04,403733,11.0,1
13,18:52:00,18:52:00,401893,11.0,1
14,19:04:00,19:04:00,903286,11.0,1
