stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,15:50:00,15:50:00,402688,8.0,1
2,15:51:52,15:51:52,403432,8.0,1
3,15:54:42,15:54:42,403433,12.0,2
4,15:57:06,15:57:06,403434,23.0,3
5,16:01:39,16:01:39,403777,34.0,3
6,16:05:29,16:05:29,403436,34.0,3
7,16:09:11,16:09:11,405181,38.0,3
8,16:13:00,16:13:00,403537,38.0,3
9,16:35:39,16:35:39,403439,38.0,3
10,16:36:32,16:36:32,403440,18.0,2
11,16:37:02,16:37:02,404194,7.0,1
12,16:37:51,16:37:51,403670,9.0,1
13,16:39:07,16:39:07,400631,9.0,1
14,16:39:40,16:39:40,400632,9.0,1
15,16:40:15,16:40:15,400633,9.0,1
16,16:40:56,16:40:56,400634,9.0,1
17,16:42:05,16:42:05,400635,1.0,1
18,16:43:00,16:43:00,400636,1.0,1
