stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,8:19:00,8:19:00,404137,17.0,2
2,8:20:50,8:20:50,404927,4.0,2
3,8:22:26,8:22:26,404834,6.0,2
4,8:24:16,8:24:16,402124,22.0,2
5,8:26:05,8:26:05,402125,6.0,2
6,8:27:53,8:27:53,402126,29.0,2
7,8:29:36,8:29:36,402127,16.0,3
8,8:32:00,8:32:00,402128,48.0,3
9,8:33:59,8:33:59,402130,27.0,4
10,8:35:52,8:35:52,402132,54.0,4
11,8:38:02,8:38:02,402134,25.0,2
12,8:39:30,8:39:30,401832,25.0,2
13,8:41:03,8:41:03,401833,25.0,2
14,8:43:18,8:43:18,404264,9.0,1
15,8:45:00,8:45:00,903002,9.0,1
