stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,20:24:00,20:24:00,401954,1.0,1
2,20:24:31,20:24:31,401955,1.0,1
3,20:25:22,20:25:22,403632,8.0,1
4,20:26:51,20:26:51,401957,9.0,2
5,20:28:00,20:28:00,401958,26.0,2
6,20:31:03,20:31:03,401960,18.0,2
7,20:34:00,20:34:00,401961,32.0,2
8,20:37:00,20:37:00,401331,18.0,2
9,20:40:08,20:40:08,404075,18.0,2
10,20:41:56,20:41:56,401964,4.0,1
11,20:43:00,20:43:00,401965,6.0,1
12,20:44:53,20:44:53,401966,6.0,1
13,20:46:00,20:46:00,903004,6.0,1
