stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,25:00:00,25:00:00,903341,4.0,1
2,25:02:03,25:02:03,404008,4.0,1
3,25:02:35,25:02:35,402764,4.0,1
4,25:03:19,25:03:19,405186,4.0,1
5,25:03:47,25:03:47,402766,4.0,1
6,25:04:22,25:04:22,402767,4.0,1
7,25:05:25,25:05:25,402769,4.0,1
8,25:06:19,25:06:19,405069,4.0,1
9,25:07:07,25:07:07,402772,4.0,1
10,25:07:43,25:07:43,402773,4.0,1
11,25:08:13,25:08:13,402774,4.0,1
12,25:09:05,25:09:05,405070,4.0,1
13,25:10:00,25:10:00,404949,3.0,1
14,25:11:26,25:11:26,402638,3.0,1
15,25:12:22,25:12:22,402639,3.0,1
16,25:13:47,25:13:47,402641,3.0,1
17,25:14:54,25:14:54,402642,3.0,1
18,25:15:39,25:15:39,402643,3.0,1
19,25:16:56,25:16:56,402644,3.0,1
20,25:17:48,25:17:48,402645,3.0,1
21,25:19:03,25:19:03,402646,3.0,1
22,25:19:51,25:19:51,402647,3.0,1
23,25:21:05,25:21:05,405078,3.0,1
24,25:22:48,25:22:48,401458,4.0,1
25,25:23:33,25:23:33,401459,4.0,1
26,25:25:00,25:25:00,402653,6.0,1
27,25:25:54,25:25:54,402723,5.0,1
28,25:27:01,25:27:01,405416,5.0,1
29,25:27:31,25:27:31,402657,5.0,1
30,25:28:51,25:28:51,402658,5.0,1
31,25:30:10,25:30:10,402659,5.0,1
32,25:31:38,25:31:38,402660,6.0,1
33,25:32:21,25:32:21,402661,6.0,1
34,25:33:09,25:33:09,402662,6.0,1
35,25:34:00,25:34:00,404255,6.0,1
36,25:34:48,25:34:48,402805,2.0,1
37,25:35:39,25:35:39,405057,2.0,1
38,25:36:34,25:36:34,403416,2.0,1
39,25:37:01,25:37:01,402809,2.0,1
40,25:38:11,25:38:11,402811,2.0,1
41,25:39:23,25:39:23,403417,3.0,1
42,25:39:58,25:39:58,401973,1.0,1
43,25:40:31,25:40:31,401974,1.0,1
44,25:41:00,25:41:00,402816,1.0,1
45,25:41:44,25:41:44,403749,1.0,1
46,25:43:00,25:43:00,403418,1.0,1
