stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,13:58:00,13:58:00,405003,1.0,1
2,13:58:58,13:58:58,401916,8.0,1
3,14:01:26,14:01:26,404859,8.0,1
4,14:03:09,14:03:09,401919,10.0,1
5,14:05:14,14:05:14,401920,10.0,1
6,14:06:42,14:06:42,401921,12.0,1
7,14:08:17,14:08:17,401922,11.0,2
8,14:09:51,14:09:51,401924,20.0,2
9,14:11:00,14:11:00,401925,20.0,2
10,14:14:07,14:14:07,401926,20.0,2
11,14:17:48,14:17:48,401927,17.0,2
12,14:19:14,14:19:14,404308,13.0,1
13,14:20:40,14:20:40,401929,13.0,1
14,14:21:33,14:21:33,803166,1.0,1
15,14:23:00,14:23:00,403518,1.0,1
