stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,16:35:00,16:35:00,400353,3.0,1
2,16:36:35,16:36:35,400354,3.0,1
3,16:41:37,16:41:37,400561,3.0,2
4,16:45:43,16:45:43,400360,17.0,2
5,16:51:00,16:51:00,400363,17.0,2
6,16:55:03,16:55:03,400028,15.0,1
7,16:57:14,16:57:14,400030,16.0,1
8,17:00:12,17:00:12,400033,16.0,1
9,17:03:12,17:03:12,400036,8.0,1
10,17:07:00,17:07:00,404191,12.0,1
11,17:09:04,17:09:04,400042,12.0,1
12,17:10:59,17:10:59,400045,16.0,1
13,17:12:50,17:12:50,404856,16.0,1
14,17:14:00,17:14:00,403267,16.0,1
15,17:15:35,17:15:35,400224,16.0,1
16,17:17:10,17:17:10,400225,16.0,1
17,17:19:42,17:19:42,400390,15.0,1
18,17:20:46,17:20:46,400595,15.0,1
19,17:21:44,17:21:44,400596,15.0,1
20,17:23:38,17:23:38,400597,15.0,1
21,17:25:08,17:25:08,400598,14.0,2
22,17:28:41,17:28:41,403122,25.0,2
23,17:32:25,17:32:25,403125,25.0,2
24,17:35:00,17:35:00,903346,25.0,2
25,17:39:00,17:39:00,903229,25.0,2
26,17:42:00,17:42:00,903236,7.0,2
27,17:46:00,17:46:00,400613,24.0,2
28,17:52:32,17:52:32,400619,24.0,2
29,17:53:38,17:53:38,400620,24.0,2
30,17:54:43,17:54:43,400621,14.0,1
31,17:55:49,17:55:49,400622,13.0,1
32,17:58:31,17:58:31,404920,13.0,1
33,18:00:00,18:00:00,404921,6.0,1
34,18:01:19,18:01:19,400626,6.0,1
35,18:02:12,18:02:12,400627,6.0,1
36,18:02:56,18:02:56,400628,5.0,1
37,18:03:37,18:03:37,400629,6.0,1
38,18:04:28,18:04:28,400630,4.0,1
39,18:05:45,18:05:45,400631,4.0,1
40,18:06:30,18:06:30,400632,4.0,1
41,18:07:17,18:07:17,400633,4.0,1
42,18:08:12,18:08:12,400634,4.0,1
43,18:09:46,18:09:46,400635,3.0,1
44,18:11:00,18:11:00,400636,3.0,1
