stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,14:27:00,14:27:00,401732,13.0,1
2,14:27:52,14:27:52,401738,13.0,2
3,14:31:51,14:31:51,405348,30.0,2
4,14:35:55,14:35:55,405653,25.0,3
5,14:39:00,14:39:00,803182,39.0,3
6,14:43:46,14:43:46,903129,19.0,2
7,14:47:45,14:47:45,401756,21.0,2
8,14:53:11,14:53:11,401761,32.0,2
9,14:58:41,14:58:41,401765,29.0,2
10,15:02:06,15:02:06,401768,28.0,2
11,15:06:07,15:06:07,401771,28.0,2
12,15:10:16,15:10:16,405342,24.0,2
13,15:12:49,15:12:49,403525,30.0,3
14,15:15:30,15:15:30,401779,33.0,3
15,15:20:01,15:20:01,405340,33.0,3
16,15:26:38,15:26:38,803109,27.0,2
17,15:28:00,15:28:00,403849,27.0,2
18,15:31:22,15:31:22,405373,24.0,2
19,15:35:22,15:35:22,402112,24.0,2
20,15:38:59,15:38:59,403590,20.0,2
21,15:40:57,15:40:57,403754,20.0,2
22,15:44:00,15:44:00,803120,20.0,2
