stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,25:40:00,25:40:00,402054,2.0,1
2,25:41:01,25:41:01,404099,2.0,1
3,25:41:38,25:41:38,402142,2.0,1
4,25:42:45,25:42:45,402143,2.0,1
5,25:43:29,25:43:29,402144,2.0,1
6,25:44:01,25:44:01,402145,2.0,1
7,25:45:05,25:45:05,404833,2.0,1
8,25:45:44,25:45:44,405231,2.0,1
9,25:47:00,25:47:00,402152,2.0,1
10,25:48:21,25:48:21,402153,2.0,1
11,25:49:32,25:49:32,402154,2.0,1
12,25:50:44,25:50:44,402155,2.0,1
13,25:51:58,25:51:58,403547,2.0,1
14,25:52:58,25:52:58,402157,2.0,1
15,25:53:50,25:53:50,404926,2.0,1
16,25:55:00,25:55:00,404085,2.0,1
