stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,11:13:00,11:13:00,403522,7.0,1
2,11:16:00,11:16:00,403523,9.0,1
3,11:17:05,11:17:05,401024,9.0,2
4,11:19:29,11:19:29,401867,20.0,2
5,11:20:38,11:20:38,401868,20.0,2
6,11:23:24,11:23:24,401869,20.0,2
7,11:26:00,11:26:00,401870,18.0,2
8,11:27:18,11:27:18,404858,19.0,2
9,11:29:13,11:29:13,405169,19.0,2
10,11:30:43,11:30:43,405369,23.0,2
11,11:32:32,11:32:32,401875,19.0,2
12,11:34:23,11:34:23,401876,16.0,1
13,11:35:54,11:35:54,401877,7.0,1
14,11:38:00,11:38:00,401878,7.0,1
