stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,15:38:00,15:38:00,403522,6.0,1
2,15:41:00,15:41:00,403523,8.0,1
3,15:42:05,15:42:05,401024,8.0,2
4,15:44:29,15:44:29,401867,23.0,2
5,15:45:38,15:45:38,401868,23.0,2
6,15:48:24,15:48:24,401869,23.0,2
7,15:51:00,15:51:00,401870,15.0,2
8,15:52:24,15:52:24,404858,19.0,2
9,15:54:29,15:54:29,405169,13.0,1
10,15:56:06,15:56:06,405369,14.0,1
11,15:58:04,15:58:04,401875,13.0,1
12,16:00:05,16:00:05,401876,13.0,1
13,16:01:43,16:01:43,401877,13.0,1
14,16:04:00,16:04:00,401878,13.0,1
