stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,7:46:00,7:46:00,400808,20.0,2
2,7:47:04,7:47:04,400809,20.0,2
3,7:47:58,7:47:58,400810,20.0,2
4,7:48:52,7:48:52,400811,20.0,2
5,7:49:29,7:49:29,400812,20.0,2
6,7:51:03,7:51:03,404918,20.0,2
7,7:52:22,7:52:22,400814,20.0,2
8,7:53:10,7:53:10,400815,20.0,2
9,7:54:00,7:54:00,400816,20.0,2
10,7:55:00,7:55:00,400655,20.0,2
11,7:57:28,7:57:28,400657,20.0,2
12,8:00:12,8:00:12,403483,20.0,2
13,8:02:42,8:02:42,400662,21.0,2
14,8:05:00,8:05:00,404011,21.0,2
15,8:05:26,8:05:26,404012,21.0,2
16,8:07:46,8:07:46,404822,21.0,2
17,8:09:02,8:09:02,404259,21.0,2
18,8:09:56,8:09:56,405580,21.0,2
19,8:10:49,8:10:49,400834,21.0,2
20,8:11:23,8:11:23,400835,21.0,2
21,8:11:54,8:11:54,400836,21.0,2
22,8:12:59,8:12:59,400837,21.0,2
23,8:13:31,8:13:31,400838,21.0,2
24,8:14:05,8:14:05,404130,21.0,2
25,8:15:16,8:15:16,400840,21.0,2
26,8:16:00,8:16:00,400841,20.0,2
27,8:17:24,8:17:24,404131,24.0,2
28,8:18:40,8:18:40,400843,24.0,2
29,8:19:57,8:19:57,404855,25.0,2
30,8:21:13,8:21:13,400846,26.0,2
31,8:22:08,8:22:08,400847,26.0,2
32,8:23:06,8:23:06,400848,30.0,2
33,8:24:00,8:24:00,400849,30.0,2
34,8:26:04,8:26:04,400851,30.0,2
35,8:27:16,8:27:16,400852,28.0,3
36,8:29:01,8:29:01,400853,34.0,3
37,8:30:08,8:30:08,400854,34.0,3
38,8:34:03,8:34:03,403171,42.0,3
39,8:38:00,8:38:00,400861,40.0,3
40,8:42:27,8:42:27,403047,40.0,3
41,8:46:00,8:46:00,402446,22.0,2
42,8:50:20,8:50:20,450123,9.0,1
43,8:56:00,8:56:00,400135,3.0,1
44,8:57:28,8:57:28,400322,1.0,1
45,8:58:56,8:58:56,400323,9.0,1
46,9:00:30,9:00:30,400324,9.0,1
47,9:03:00,9:03:00,803082,9.0,1
