stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,9:10:00,9:10:00,401998,11.0,2
2,9:10:37,9:10:37,405315,20.0,2
3,9:11:00,9:11:00,401999,17.0,2
4,9:12:26,9:12:26,402000,23.0,2
5,9:14:58,9:14:58,402001,21.0,2
6,9:16:21,9:16:21,402002,32.0,3
7,9:17:49,9:17:49,402003,37.0,3
8,9:18:59,9:18:59,402004,38.0,3
9,9:21:00,9:21:00,402005,19.0,3
10,9:21:52,9:21:52,402006,37.0,3
11,9:25:00,9:25:00,404274,29.0,2
12,9:27:24,9:27:24,401078,27.0,2
13,9:29:00,9:29:00,401079,19.0,2
14,9:30:26,9:30:26,400482,6.0,2
15,9:31:18,9:31:18,400483,18.0,2
16,9:32:49,9:32:49,400484,6.0,1
17,9:34:04,9:34:04,403392,4.0,2
18,9:35:07,9:35:07,401084,18.0,2
19,9:36:01,9:36:01,401085,1.0,1
20,9:37:00,9:37:00,402016,1.0,1
21,9:37:41,9:37:41,402017,5.0,1
22,9:38:00,9:38:00,401977,5.0,1
