stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,20:02:00,20:02:00,405003,4.0,1
2,20:02:47,20:02:47,401916,6.0,1
3,20:04:11,20:04:11,401917,1.0,1
4,20:05:06,20:05:06,402345,10.0,1
5,20:06:12,20:06:12,402346,10.0,1
6,20:07:06,20:07:06,402347,13.0,1
7,20:08:38,20:08:38,402348,13.0,1
8,20:09:35,20:09:35,402349,10.0,1
9,20:10:55,20:10:55,403726,8.0,1
10,20:12:00,20:12:00,402351,8.0,1
11,20:12:52,20:12:52,403297,15.0,1
12,20:14:00,20:14:00,903344,15.0,1
13,20:15:11,20:15:11,402355,13.0,1
14,20:15:55,20:15:55,405389,13.0,1
15,20:18:22,20:18:22,404266,14.0,1
16,20:20:28,20:20:28,402222,11.0,1
17,20:22:00,20:22:00,402223,10.0,1
18,20:23:41,20:23:41,402224,11.0,1
19,20:24:51,20:24:51,403617,9.0,1
20,20:27:00,20:27:00,803117,10.0,1
21,20:28:26,20:28:26,402228,11.0,1
22,20:30:43,20:30:43,402229,11.0,1
23,20:32:41,20:32:41,400744,11.0,1
24,20:34:00,20:34:00,400745,10.0,1
25,20:35:50,20:35:50,402233,6.0,1
26,20:37:22,20:37:22,403986,5.0,1
27,20:40:00,20:40:00,903074,5.0,1
