stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,17:45:00,17:45:00,405374,10.0,1
2,17:46:07,17:46:07,404919,10.0,1
3,17:47:23,17:47:23,404872,16.0,1
4,17:48:54,17:48:54,404846,16.0,1
5,17:50:14,17:50:14,401239,16.0,1
6,17:52:00,17:52:00,405393,16.0,1
7,17:53:34,17:53:34,903209,16.0,1
8,17:54:33,17:54:33,401016,16.0,1
9,17:56:00,17:56:00,400747,12.0,1
10,17:58:15,17:58:15,403271,12.0,1
11,18:00:30,18:00:30,400750,11.0,2
12,18:03:33,18:03:33,403103,17.0,2
13,18:05:11,18:05:11,403104,19.0,2
14,18:06:34,18:06:34,403105,19.0,2
15,18:08:00,18:08:00,403106,19.0,2
16,18:09:53,18:09:53,403107,15.0,1
17,18:11:25,18:11:25,903299,15.0,1
18,18:12:28,18:12:28,403109,9.0,2
19,18:13:43,18:13:43,403110,29.0,2
20,18:15:34,18:15:34,403111,10.0,1
21,18:16:50,18:16:50,403112,8.0,1
22,18:19:00,18:19:00,405248,11.0,1
23,18:20:46,18:20:46,403114,3.0,1
24,18:22:26,18:22:26,403115,11.0,1
25,18:23:42,18:23:42,403116,12.0,2
26,18:25:00,18:25:00,405394,22.0,2
27,18:27:10,18:27:10,403118,8.0,1
28,18:28:15,18:28:15,403119,10.0,1
29,18:30:07,18:30:07,404260,7.0,1
30,18:31:35,18:31:35,403122,5.0,1
31,18:33:58,18:33:58,404262,3.0,1
32,18:35:34,18:35:34,403125,12.0,1
33,18:37:24,18:37:24,403126,12.0,1
34,18:38:20,18:38:20,403127,4.0,1
35,18:41:33,18:41:33,401444,8.0,1
36,18:43:00,18:43:00,903352,8.0,1
