stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,15:51:00,15:51:00,403487,7.0,1
2,15:51:53,15:51:53,403488,4.0,1
3,15:53:36,15:53:36,403489,5.0,1
4,15:54:29,15:54:29,403491,6.0,1
5,15:55:00,15:55:00,403573,6.0,2
6,15:56:45,15:56:45,403492,18.0,2
7,16:03:38,16:03:38,403494,19.0,2
8,16:05:00,16:05:00,404994,19.0,2
9,16:07:26,16:07:26,403495,19.0,2
10,16:11:00,16:11:00,403497,12.0,1
11,16:12:12,16:12:12,403993,2.0,1
12,16:13:25,16:13:25,403994,1.0,1
13,16:15:34,16:15:34,403995,2.0,1
14,16:17:00,16:17:00,403996,2.0,1
