stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,10:18:00,10:18:00,403487,24.0,2
2,10:18:53,10:18:53,403488,9.0,2
3,10:20:36,10:20:36,403489,31.0,2
4,10:21:29,10:21:29,403491,10.0,3
5,10:22:00,10:22:00,403573,44.0,3
6,10:23:35,10:23:35,403492,44.0,3
7,10:29:46,10:29:46,403494,41.0,3
8,10:31:00,10:31:00,404994,37.0,3
9,10:33:26,10:33:26,403495,37.0,3
10,10:37:00,10:37:00,403497,27.0,2
11,10:38:12,10:38:12,403993,30.0,3
12,10:39:25,10:39:25,403994,39.0,3
13,10:41:34,10:41:34,403995,22.0,2
14,10:43:00,10:43:00,403996,22.0,2
