stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,8:48:00,8:48:00,400639,1.0,1
2,8:50:00,8:50:00,400640,1.0,1
3,8:51:36,8:51:36,400641,2.0,1
4,8:52:54,8:52:54,400642,8.0,1
5,8:53:51,8:53:51,400643,8.0,1
6,8:54:49,8:54:49,400644,8.0,1
7,8:57:43,8:57:43,400799,12.0,1
8,8:58:46,8:58:46,404124,12.0,1
9,9:00:00,9:00:00,404125,8.0,1
10,9:26:07,9:26:07,403415,8.0,1
11,9:30:54,9:30:54,403416,11.0,1
12,9:35:02,9:35:02,403417,8.0,1
13,9:39:15,9:39:15,403418,8.0,1
14,9:43:21,9:43:21,403419,8.0,1
15,9:46:17,9:46:17,402826,4.0,1
16,9:49:18,9:49:18,403421,6.0,1
17,9:51:00,9:51:00,903105,6.0,1
