stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,13:16:00,13:16:00,405382,18.0,2
2,13:20:07,13:20:07,405318,3.0,2
3,13:22:30,13:22:30,403601,29.0,3
4,13:26:19,13:26:19,405319,39.0,3
5,13:31:33,13:31:33,405320,36.0,3
6,13:36:00,13:36:00,903093,41.0,5
7,13:40:00,13:40:00,405322,67.0,5
8,13:43:50,13:43:50,405323,59.0,4
9,13:45:29,13:45:29,404995,53.0,4
10,13:47:50,13:47:50,403480,48.0,4
11,13:51:12,13:51:12,401698,49.0,4
12,13:54:02,13:54:02,401701,49.0,4
13,13:57:27,13:57:27,401704,49.0,4
14,14:01:23,14:01:23,401707,37.0,3
15,14:06:27,14:06:27,401712,38.0,3
16,14:09:24,14:09:24,401715,33.0,3
17,14:14:00,14:14:00,903102,37.0,3
18,14:16:35,14:16:35,401723,29.0,2
19,14:19:34,14:19:34,401727,11.0,1
20,14:22:00,14:22:00,401731,11.0,1
21,14:24:00,14:24:00,803054,11.0,1
