stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,23:05:00,23:05:00,403522,6.0,1
2,23:07:00,23:07:00,403523,6.0,1
3,23:07:59,23:07:59,401024,12.0,1
4,23:10:08,23:10:08,401867,13.0,1
5,23:11:10,23:11:10,401868,12.0,1
6,23:13:39,23:13:39,401869,13.0,1
7,23:16:00,23:16:00,401870,13.0,1
8,23:16:52,23:16:52,404858,13.0,1
9,23:18:09,23:18:09,405169,12.0,1
10,23:19:09,23:19:09,405369,6.0,1
11,23:20:21,23:20:21,401875,9.0,1
12,23:21:35,23:21:35,401876,7.0,1
13,23:22:36,23:22:36,401877,3.0,1
14,23:24:00,23:24:00,401878,3.0,1
