stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,9:17:00,9:17:00,405054,9.0,1
2,9:19:54,9:19:54,405056,5.0,1
3,9:22:57,9:22:57,404969,7.0,1
4,9:24:08,9:24:08,404976,4.0,1
5,9:25:12,9:25:12,404977,4.0,1
6,9:26:48,9:26:48,404219,4.0,1
7,9:31:00,9:31:00,903280,4.0,1
8,9:32:12,9:32:12,404101,9.0,1
9,9:34:27,9:34:27,402085,9.0,1
10,9:35:40,9:35:40,401670,9.0,1
11,9:38:00,9:38:00,402088,9.0,1
12,9:39:50,9:39:50,402090,9.0,1
13,9:40:49,9:40:49,402091,10.0,1
14,9:42:00,9:42:00,402092,8.0,1
15,9:42:30,9:42:30,402093,8.0,1
16,9:43:21,9:43:21,402094,6.0,1
17,9:44:11,9:44:11,402095,6.0,1
18,9:44:38,9:44:38,402096,6.0,1
19,9:45:25,9:45:25,402097,5.0,1
20,9:46:00,9:46:00,404922,5.0,1
21,9:47:00,9:47:00,903025,5.0,1
