stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,11:59:00,11:59:00,405579,7.0,1
2,12:00:24,12:00:24,404991,7.0,1
3,12:02:30,12:02:30,403914,7.0,1
4,12:04:56,12:04:56,400929,7.0,1
5,12:07:57,12:07:57,400731,6.0,1
6,12:09:35,12:09:35,400732,4.0,1
7,12:11:35,12:11:35,405582,9.0,1
8,12:14:00,12:14:00,400933,9.0,1
9,12:16:42,12:16:42,404039,11.0,1
10,12:18:35,12:18:35,404040,11.0,1
11,12:20:12,12:20:12,400936,11.0,1
12,12:22:27,12:22:27,404043,11.0,1
13,12:23:56,12:23:56,400938,11.0,1
14,12:25:41,12:25:41,403132,11.0,1
15,12:26:50,12:26:50,400940,10.0,1
16,12:29:02,12:29:02,400941,9.0,1
17,12:31:08,12:31:08,404992,11.0,2
18,12:33:22,12:33:22,400943,18.0,2
19,12:35:40,12:35:40,401014,18.0,2
20,12:37:07,12:37:07,401015,18.0,2
21,12:39:10,12:39:10,401016,18.0,2
22,12:41:34,12:41:34,400747,18.0,2
23,12:44:03,12:44:03,403271,22.0,2
24,12:46:32,12:46:32,400750,14.0,2
25,12:49:00,12:49:00,401021,19.0,2
26,12:50:23,12:50:23,401022,27.0,2
27,12:52:19,12:52:19,401023,27.0,2
28,12:53:37,12:53:37,401024,29.0,2
29,12:55:06,12:55:06,401025,15.0,2
30,12:56:27,12:56:27,401026,22.0,2
31,12:58:33,12:58:33,401027,12.0,2
32,13:00:11,13:00:11,404320,24.0,2
33,13:01:52,13:01:52,401029,24.0,2
34,13:03:13,13:03:13,401030,17.0,2
35,13:05:18,13:05:18,401031,18.0,2
36,13:06:40,13:06:40,401032,13.0,2
37,13:08:00,13:08:00,401033,19.0,2
38,13:08:56,13:08:56,401034,19.0,2
39,13:10:06,13:10:06,401035,12.0,1
40,13:11:12,13:11:12,401036,10.0,1
41,13:12:59,13:12:59,401037,10.0,1
42,13:13:53,13:13:53,401038,16.0,1
43,13:15:10,13:15:10,401039,16.0,1
44,13:16:13,13:16:13,405087,11.0,1
45,13:17:34,13:17:34,405092,15.0,2
46,13:18:50,13:18:50,400394,20.0,2
47,13:20:00,13:20:00,401044,12.0,2
48,13:22:20,13:22:20,401045,18.0,2
49,13:24:27,13:24:27,404341,15.0,1
50,13:26:14,13:26:14,401047,15.0,1
51,13:28:05,13:28:05,404333,12.0,2
52,13:30:00,13:30:00,404334,24.0,2
53,13:31:05,13:31:05,401051,25.0,2
54,13:32:06,13:32:06,401052,10.0,2
55,13:33:37,13:33:37,405014,25.0,2
56,13:34:46,13:34:46,401055,22.0,2
57,13:36:15,13:36:15,401056,11.0,1
58,13:37:12,13:37:12,400062,15.0,1
59,13:38:42,13:38:42,404335,7.0,1
60,13:40:14,13:40:14,400065,7.0,1
61,13:41:23,13:41:23,400066,2.0,1
62,13:42:42,13:42:42,400067,2.0,1
63,13:45:00,13:45:00,803003,2.0,1
