stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,18:25:00,18:25:00,405382,21.0,2
2,18:28:55,18:28:55,405318,21.0,3
3,18:31:10,18:31:10,403601,42.0,3
4,18:34:48,18:34:48,405319,42.0,3
5,18:39:47,18:39:47,405320,48.0,3
6,18:44:00,18:44:00,903093,46.0,4
7,18:48:00,18:48:00,405322,60.0,4
8,18:50:56,18:50:56,405323,62.0,4
9,18:52:12,18:52:12,404995,64.0,5
10,18:54:00,18:54:00,403480,70.0,5
11,18:56:34,18:56:34,401698,70.0,5
12,18:58:44,18:58:44,401701,71.0,5
13,19:01:21,19:01:21,401704,74.0,5
14,19:04:21,19:04:21,401707,71.0,5
15,19:08:13,19:08:13,401712,65.0,5
16,19:10:29,19:10:29,401715,41.0,3
17,19:14:00,19:14:00,903102,44.0,3
18,19:16:16,19:16:16,401723,25.0,2
19,19:18:52,19:18:52,401727,7.0,1
20,19:21:00,19:21:00,401731,6.0,1
21,19:23:00,19:23:00,803054,6.0,1
