stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,13:04:00,13:04:00,404362,6.0,1
2,13:05:17,13:05:17,403791,12.0,2
3,13:07:00,13:07:00,402653,21.0,2
4,13:08:47,13:08:47,402723,21.0,2
5,13:10:59,13:10:59,405416,21.0,2
6,13:12:00,13:12:00,402657,21.0,2
7,13:14:29,13:14:29,402658,24.0,2
8,13:16:55,13:16:55,402659,24.0,2
9,13:19:39,13:19:39,402660,29.0,2
10,13:21:00,13:21:00,402661,29.0,2
11,13:23:29,13:23:29,402662,25.0,2
12,13:25:39,13:25:39,403671,25.0,2
13,13:28:00,13:28:00,403672,19.0,2
14,13:28:51,13:28:51,403673,19.0,2
15,13:30:01,13:30:01,403674,19.0,2
16,13:36:00,13:36:00,101014,19.0,2
17,13:38:25,13:38:25,101015,17.0,2
18,13:41:57,13:41:57,101017,17.0,2
19,13:43:42,13:43:42,101018,16.0,1
20,13:47:00,13:47:00,103708,16.0,1
