stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,20:40:00,20:40:00,401857,4.0,1
2,20:40:31,20:40:31,401858,4.0,2
3,20:43:00,20:43:00,403359,28.0,2
4,20:44:23,20:44:23,403216,30.0,2
5,20:45:45,20:45:45,401840,29.0,2
6,20:47:27,20:47:27,401842,32.0,3
7,20:49:05,20:49:05,405375,34.0,3
8,20:51:15,20:51:15,400716,24.0,2
9,20:53:00,20:53:00,401847,14.0,1
10,20:54:32,20:54:32,803098,14.0,1
11,20:55:50,20:55:50,401232,11.0,1
12,20:57:37,20:57:37,401850,7.0,1
13,20:59:26,20:59:26,404116,5.0,1
14,21:00:00,21:00:00,903078,5.0,1
