stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,13:43:00,13:43:00,403560,12.0,1
2,13:43:28,13:43:28,401930,12.0,1
3,13:44:08,13:44:08,401897,12.0,1
4,13:45:35,13:45:35,401898,14.0,1
5,13:47:01,13:47:01,401899,11.0,1
6,13:49:34,13:49:34,401900,14.0,1
7,13:52:00,13:52:00,401901,14.0,1
8,13:54:05,13:54:05,401903,8.0,1
9,13:56:38,13:56:38,401905,3.0,1
10,13:57:47,13:57:47,401906,3.0,1
11,13:59:15,13:59:15,404681,3.0,1
12,14:00:41,14:00:41,401908,2.0,1
13,14:02:35,14:02:35,401909,2.0,1
14,14:03:39,14:03:39,401910,1.0,1
15,14:05:19,14:05:19,403367,1.0,1
16,14:07:00,14:07:00,403383,1.0,1
