stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,6:13:00,6:13:00,405154,3.0,1
2,6:13:22,6:13:22,405155,4.0,1
3,6:13:53,6:13:53,403526,4.0,1
4,6:14:41,6:14:41,403913,8.0,1
5,6:15:24,6:15:24,402670,6.0,1
6,6:16:09,6:16:09,405061,1.0,1
7,6:17:00,6:17:00,403855,6.0,1
8,6:17:39,6:17:39,402673,7.0,1
9,6:18:26,6:18:26,402674,13.0,1
10,6:18:47,6:18:47,402634,13.0,1
11,6:19:27,6:19:27,450228,16.0,1
12,6:20:39,6:20:39,402677,16.0,1
13,6:21:10,6:21:10,402678,16.0,1
14,6:22:00,6:22:00,402679,9.0,1
15,6:22:45,6:22:45,402680,16.0,1
16,6:23:46,6:23:46,402681,16.0,1
17,6:24:29,6:24:29,402682,6.0,2
18,6:25:45,6:25:45,405488,17.0,2
19,6:27:06,6:27:06,405480,3.0,2
20,6:28:27,6:28:27,403545,20.0,2
21,6:29:23,6:29:23,405519,3.0,2
22,6:30:10,6:30:10,402687,19.0,2
23,6:31:00,6:31:00,402688,19.0,2
24,6:31:46,6:31:46,402689,8.0,2
25,6:33:14,6:33:14,403432,19.0,2
26,6:34:34,6:34:34,402691,19.0,2
27,6:35:36,6:35:36,402692,19.0,2
28,6:36:39,6:36:39,403433,4.0,2
29,6:38:07,6:38:07,402694,21.0,2
30,6:39:32,6:39:32,403434,21.0,2
31,6:41:03,6:41:03,402696,27.0,2
32,6:42:23,6:42:23,402697,1.0,2
33,6:43:19,6:43:19,403765,26.0,2
34,6:45:00,6:45:00,403777,26.0,2
35,6:47:00,6:47:00,401946,8.0,2
36,6:47:46,6:47:46,401947,31.0,2
37,6:48:28,6:48:28,401948,32.0,3
38,6:49:14,6:49:14,403436,41.0,3
39,6:50:16,6:50:16,402704,41.0,3
40,6:51:24,6:51:24,402705,9.0,2
41,6:52:32,6:52:32,405181,26.0,2
42,6:53:32,6:53:32,402707,26.0,2
43,6:54:20,6:54:20,450492,26.0,2
44,6:56:00,6:56:00,402502,26.0,2
45,6:57:01,6:57:01,402503,26.0,5
46,6:58:08,6:58:08,402504,67.0,5
47,6:59:09,6:59:09,402505,67.0,5
48,7:00:04,7:00:04,402506,67.0,5
49,7:02:23,7:02:23,402507,67.0,5
50,7:04:14,7:04:14,402508,67.0,5
51,7:06:04,7:06:04,402509,67.0,5
52,7:07:00,7:07:00,402510,67.0,5
53,7:10:00,7:10:00,401444,67.0,5
54,7:11:09,7:11:09,401446,67.0,5
55,7:12:27,7:12:27,401447,67.0,5
56,7:13:26,7:13:26,401448,67.0,5
57,7:14:39,7:14:39,402517,67.0,5
58,7:16:06,7:16:06,402518,67.0,5
59,7:17:14,7:17:14,402519,67.0,5
60,7:18:47,7:18:47,402520,67.0,5
61,7:19:56,7:19:56,402521,67.0,5
62,7:21:39,7:21:39,405103,67.0,5
63,7:23:32,7:23:32,405074,67.0,5
64,7:25:01,7:25:01,402526,67.0,5
65,7:26:39,7:26:39,405073,67.0,5
66,7:28:00,7:28:00,404853,67.0,5
67,7:29:14,7:29:14,405075,67.0,5
68,7:30:26,7:30:26,405076,67.0,5
69,7:31:42,7:31:42,402740,67.0,5
70,7:32:20,7:32:20,402741,67.0,5
71,7:33:27,7:33:27,405077,67.0,5
72,7:34:28,7:34:28,402744,67.0,5
73,7:35:13,7:35:13,402745,67.0,5
74,7:36:00,7:36:00,405185,67.0,5
75,7:37:20,7:37:20,402748,67.0,5
76,7:38:17,7:38:17,402749,67.0,5
77,7:41:00,7:41:00,903340,67.0,5
