stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,6:50:00,6:50:00,402688,8.0,1
2,6:51:18,6:51:18,403432,8.0,1
3,6:53:16,6:53:16,403433,7.0,1
4,6:54:56,6:54:56,403434,5.0,1
5,6:58:06,6:58:06,403777,11.0,1
6,7:00:47,7:00:47,403436,13.0,2
7,7:03:21,7:03:21,405181,18.0,2
8,7:06:00,7:06:00,403537,18.0,2
9,7:22:37,7:22:37,403439,18.0,2
10,7:23:16,7:23:16,403440,18.0,2
11,7:23:38,7:23:38,404194,18.0,2
12,7:24:14,7:24:14,403670,18.0,2
13,7:25:09,7:25:09,400631,18.0,2
14,7:25:34,7:25:34,400632,18.0,2
15,7:25:59,7:25:59,400633,18.0,2
16,7:26:29,7:26:29,400634,18.0,2
17,7:27:20,7:27:20,400635,18.0,2
18,7:28:00,7:28:00,400636,18.0,2
