stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,18:15:00,18:15:00,902208,28.0,2
2,18:20:24,18:20:24,101069,28.0,2
3,18:22:21,18:22:21,101071,28.0,2
4,18:24:00,18:24:00,101072,17.0,2
5,18:26:37,18:26:37,101074,22.0,2
6,18:29:24,18:29:24,102839,22.0,2
7,18:33:46,18:33:46,403766,25.0,4
8,18:36:39,18:36:39,403676,50.0,5
9,18:38:00,18:38:00,402502,67.0,5
10,18:39:17,18:39:17,402503,72.0,5
11,18:40:43,18:40:43,402504,72.0,5
12,18:42:00,18:42:00,402505,72.0,5
13,18:43:04,18:43:04,402506,72.0,5
14,18:45:44,18:45:44,402507,18.0,4
15,18:47:53,18:47:53,402508,64.0,4
16,18:50:00,18:50:00,402509,64.0,4
17,18:50:44,18:50:44,402510,61.0,4
18,18:53:00,18:53:00,403604,61.0,4
19,18:54:10,18:54:10,403763,54.0,4
20,18:55:07,18:55:07,403677,1.0,1
21,18:56:00,18:56:00,403829,1.0,1
