stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,8:24:00,8:24:00,404911,1.0,1
2,8:24:53,8:24:53,401036,7.0,1
3,8:26:00,8:26:00,401037,1.0,1
4,8:27:09,8:27:09,401038,6.0,1
5,8:28:47,8:28:47,401039,7.0,1
6,8:30:08,8:30:08,405087,8.0,1
7,8:31:52,8:31:52,405092,9.0,1
8,8:33:31,8:33:31,400394,9.0,2
9,8:35:00,8:35:00,401044,29.0,3
10,8:37:07,8:37:07,401045,35.0,3
11,8:39:00,8:39:00,401988,40.0,3
12,8:41:06,8:41:06,401989,40.0,3
13,8:43:00,8:43:00,401990,40.0,3
14,8:45:29,8:45:29,401992,27.0,2
15,8:47:31,8:47:31,401993,25.0,2
16,8:49:09,8:49:09,401994,25.0,2
17,8:52:00,8:52:00,401727,17.0,2
18,8:52:17,8:52:17,401729,17.0,2
19,8:52:26,8:52:26,401730,6.0,1
20,8:53:00,8:53:00,803059,6.0,1
