stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,12:47:00,12:47:00,401954,7.0,1
2,12:47:31,12:47:31,401955,3.0,1
3,12:48:22,12:48:22,403632,15.0,2
4,12:49:51,12:49:51,401957,20.0,3
5,12:51:00,12:51:00,401958,35.0,3
6,12:54:34,12:54:34,401960,42.0,3
7,12:58:00,12:58:00,401961,42.0,3
8,13:01:00,13:01:00,401331,27.0,2
9,13:04:08,13:04:08,404075,12.0,2
10,13:05:56,13:05:56,401964,31.0,2
11,13:07:00,13:07:00,401965,4.0,1
12,13:08:16,13:08:16,401966,2.0,1
13,13:09:00,13:09:00,903004,2.0,1
