stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,17:07:00,17:07:00,403380,12.0,1
2,17:08:02,17:08:02,401624,12.0,1
3,17:09:43,17:09:43,401625,12.0,1
4,17:11:17,17:11:17,401626,12.0,1
5,17:13:35,17:13:35,403443,12.0,1
6,17:15:07,17:15:07,402039,12.0,1
7,17:16:55,17:16:55,401633,12.0,1
8,17:18:12,17:18:12,401182,12.0,1
9,17:19:32,17:19:32,401183,12.0,1
10,17:20:28,17:20:28,404029,12.0,1
11,17:22:21,17:22:21,403870,12.0,1
12,17:23:46,17:23:46,403871,12.0,1
13,17:25:00,17:25:00,403906,12.0,1
14,17:26:33,17:26:33,403893,12.0,1
15,17:27:41,17:27:41,403894,12.0,1
16,17:29:50,17:29:50,403895,12.0,1
17,17:31:32,17:31:32,403896,12.0,1
18,17:33:23,17:33:23,403897,12.0,1
19,17:35:00,17:35:00,405265,12.0,1
20,17:35:57,17:35:57,405152,12.0,1
21,17:37:23,17:37:23,405157,12.0,1
22,17:38:00,17:38:00,903237,12.0,1
