stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,22:45:00,22:45:00,405382,7.0,1
2,22:48:06,22:48:06,405318,7.0,1
3,22:49:52,22:49:52,403601,9.0,1
4,22:52:44,22:52:44,405319,6.0,1
5,22:56:40,22:56:40,405320,12.0,1
6,23:00:00,23:00:00,903093,14.0,2
7,23:04:00,23:04:00,405322,24.0,2
8,23:06:29,23:06:29,405323,23.0,2
9,23:07:33,23:07:33,404995,28.0,2
10,23:09:04,23:09:04,403480,27.0,2
11,23:11:15,23:11:15,401698,31.0,2
12,23:13:05,23:13:05,401701,26.0,2
13,23:15:18,23:15:18,401704,26.0,2
14,23:17:50,23:17:50,401707,27.0,2
15,23:21:07,23:21:07,401712,25.0,2
16,23:23:01,23:23:01,401715,25.0,2
17,23:26:00,23:26:00,903102,22.0,2
18,23:27:57,23:27:57,401723,22.0,2
19,23:30:11,23:30:11,401727,11.0,1
20,23:32:00,23:32:00,401731,6.0,1
21,23:33:00,23:33:00,803054,6.0,1
