stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,8:22:00,8:22:00,401857,21.0,4
2,8:22:41,8:22:41,401858,58.0,4
3,8:26:00,8:26:00,403359,58.0,4
4,8:27:39,8:27:39,403216,58.0,4
5,8:29:18,8:29:18,401840,58.0,4
6,8:31:21,8:31:21,401842,58.0,4
7,8:33:18,8:33:18,405375,58.0,4
8,8:35:54,8:35:54,400716,28.0,2
9,8:38:00,8:38:00,401847,28.0,2
10,8:39:45,8:39:45,803098,28.0,2
11,8:41:14,8:41:14,401232,14.0,1
12,8:43:16,8:43:16,401850,14.0,1
13,8:45:21,8:45:21,404116,14.0,1
14,8:46:00,8:46:00,903078,14.0,1
