stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,23:32:00,23:32:00,405003,2.0,1
2,23:32:28,23:32:28,401916,6.0,1
3,23:33:19,23:33:19,401917,2.0,1
4,23:33:52,23:33:52,402345,6.0,1
5,23:34:31,23:34:31,402346,3.0,1
6,23:35:04,23:35:04,402347,6.0,1
7,23:35:59,23:35:59,402348,3.0,1
8,23:36:33,23:36:33,402349,6.0,1
9,23:37:21,23:37:21,403726,6.0,1
10,23:38:00,23:38:00,402351,7.0,1
11,23:39:18,23:39:18,403297,9.0,1
12,23:41:00,23:41:00,903344,9.0,1
13,23:41:44,23:41:44,402355,10.0,1
14,23:42:12,23:42:12,405389,10.0,1
15,23:43:44,23:43:44,404266,10.0,1
16,23:45:02,23:45:02,402222,10.0,1
17,23:46:00,23:46:00,402223,11.0,1
18,23:47:20,23:47:20,402224,4.0,1
19,23:48:17,23:48:17,403617,11.0,1
20,23:50:00,23:50:00,803117,9.0,1
21,23:51:01,23:51:01,402228,9.0,1
22,23:52:39,23:52:39,402229,9.0,1
23,23:54:04,23:54:04,400744,10.0,1
24,23:55:00,23:55:00,400745,11.0,1
25,23:56:50,23:56:50,402233,11.0,1
26,23:58:22,23:58:22,403986,5.0,1
27,24:01:00,24:01:00,903074,5.0,1
