stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,13:06:00,13:06:00,401732,10.0,1
2,13:07:12,13:07:12,401738,10.0,1
3,13:08:47,13:08:47,401739,16.0,2
4,13:10:22,13:10:22,401740,20.0,2
5,13:12:00,13:12:00,401741,20.0,2
6,13:13:49,13:13:49,401742,20.0,2
7,13:14:57,13:14:57,803228,20.0,2
8,13:16:49,13:16:49,401744,20.0,2
9,13:18:05,13:18:05,401745,20.0,2
10,13:19:46,13:19:46,401746,20.0,2
11,13:20:56,13:20:56,401747,20.0,2
12,13:23:06,13:23:06,401748,20.0,2
13,13:24:00,13:24:00,401749,20.0,2
14,13:25:41,13:25:41,403342,20.0,2
15,13:27:02,13:27:02,405233,20.0,2
16,13:29:11,13:29:11,405307,20.0,2
17,13:30:38,13:30:38,401753,20.0,2
18,13:33:04,13:33:04,401754,20.0,2
19,13:34:31,13:34:31,401755,20.0,2
20,13:37:00,13:37:00,401756,20.0,2
21,13:40:02,13:40:02,401758,20.0,2
22,13:43:03,13:43:03,401759,20.0,2
23,13:45:04,13:45:04,401760,20.0,2
24,13:47:00,13:47:00,401761,20.0,2
25,13:48:31,13:48:31,401762,20.0,2
26,13:49:53,13:49:53,401763,20.0,2
27,13:52:07,13:52:07,401764,20.0,2
28,13:55:01,13:55:01,401765,20.0,2
29,13:57:07,13:57:07,403887,20.0,2
30,14:00:00,14:00:00,401768,20.0,2
31,14:01:48,14:01:48,401769,19.0,2
32,14:04:17,14:04:17,401771,19.0,2
33,14:05:50,14:05:50,401772,19.0,2
34,14:07:03,14:07:03,404909,19.0,2
35,14:09:00,14:09:00,903266,19.0,2
36,14:10:11,14:10:11,401775,19.0,2
37,14:11:39,14:11:39,405336,19.0,2
38,14:13:46,14:13:46,401778,19.0,2
39,14:15:07,14:15:07,401779,19.0,2
40,14:16:50,14:16:50,401780,19.0,2
41,14:18:32,14:18:32,401781,19.0,2
42,14:20:00,14:20:00,401782,18.0,2
43,14:21:34,14:21:34,404105,18.0,2
44,14:23:18,14:23:18,401784,14.0,1
45,14:24:54,14:24:54,401785,12.0,1
46,14:26:34,14:26:34,401786,12.0,1
47,14:28:32,14:28:32,401787,11.0,1
48,14:30:00,14:30:00,403849,11.0,1
49,14:32:13,14:32:13,403647,11.0,1
50,14:34:25,14:34:25,405373,11.0,1
51,14:35:30,14:35:30,401793,11.0,1
52,14:37:00,14:37:00,404844,11.0,1
53,14:39:00,14:39:00,904920,11.0,1
