stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,22:50:00,22:50:00,405579,1.0,1
2,22:50:45,22:50:45,404991,3.0,1
3,22:51:52,22:51:52,403914,4.0,1
4,22:53:10,22:53:10,400929,4.0,1
5,22:54:47,22:54:47,400731,2.0,1
6,22:55:39,22:55:39,400732,4.0,1
7,22:56:43,22:56:43,405582,4.0,1
8,22:58:00,22:58:00,400933,5.0,1
9,22:59:23,22:59:23,404039,4.0,1
10,23:00:21,23:00:21,404040,4.0,1
11,23:01:11,23:01:11,400936,13.0,1
12,23:02:21,23:02:21,404043,5.0,1
13,23:03:07,23:03:07,400938,13.0,1
14,23:04:00,23:04:00,403132,5.0,1
15,23:04:36,23:04:36,400940,14.0,1
16,23:05:44,23:05:44,400941,11.0,1
17,23:06:49,23:06:49,404992,8.0,1
18,23:07:58,23:07:58,400943,8.0,1
19,23:09:08,23:09:08,401014,6.0,1
20,23:09:53,23:09:53,401015,10.0,1
21,23:10:57,23:10:57,401016,9.0,1
22,23:12:11,23:12:11,400747,9.0,1
23,23:13:27,23:13:27,403271,9.0,1
24,23:14:44,23:14:44,400750,11.0,1
25,23:16:00,23:16:00,401021,12.0,1
26,23:16:31,23:16:31,401022,12.0,1
27,23:17:13,23:17:13,401023,12.0,1
28,23:17:42,23:17:42,401024,9.0,1
29,23:18:15,23:18:15,401025,14.0,1
30,23:18:45,23:18:45,401026,13.0,1
31,23:19:31,23:19:31,401027,13.0,1
32,23:20:07,23:20:07,404320,13.0,1
33,23:20:45,23:20:45,401029,11.0,1
34,23:21:14,23:21:14,401030,9.0,1
35,23:22:00,23:22:00,401031,6.0,1
36,23:22:30,23:22:30,401032,6.0,1
37,23:23:00,23:23:00,401033,6.0,1
38,23:23:42,23:23:42,401034,7.0,1
39,23:24:35,23:24:35,401035,7.0,1
40,23:25:24,23:25:24,401036,14.0,1
41,23:26:45,23:26:45,401037,7.0,1
42,23:27:25,23:27:25,401038,11.0,1
43,23:28:22,23:28:22,401039,6.0,1
44,23:29:10,23:29:10,405087,12.0,1
45,23:30:10,23:30:10,405092,6.0,1
46,23:31:08,23:31:08,400394,14.0,1
47,23:32:00,23:32:00,401044,14.0,1
48,23:33:10,23:33:10,401045,10.0,1
49,23:34:13,23:34:13,404341,14.0,1
50,23:35:07,23:35:07,401047,14.0,1
51,23:36:02,23:36:02,404333,9.0,2
52,23:37:00,23:37:00,404334,19.0,2
53,23:37:44,23:37:44,401051,19.0,2
54,23:38:24,23:38:24,401052,12.0,1
55,23:39:25,23:39:25,405014,12.0,1
56,23:40:11,23:40:11,401055,12.0,1
57,23:41:10,23:41:10,401056,5.0,1
58,23:41:48,23:41:48,400062,12.0,1
59,23:42:48,23:42:48,404335,6.0,1
60,23:43:50,23:43:50,400065,6.0,1
61,23:44:35,23:44:35,400066,6.0,1
62,23:45:28,23:45:28,400067,6.0,1
63,23:47:00,23:47:00,803003,6.0,1
