stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,12:20:00,12:20:00,403522,13.0,1
2,12:23:00,12:23:00,403523,13.0,2
3,12:24:05,12:24:05,401024,17.0,2
4,12:26:29,12:26:29,401867,20.0,2
5,12:27:38,12:27:38,401868,16.0,2
6,12:30:24,12:30:24,401869,20.0,2
7,12:33:00,12:33:00,401870,17.0,2
8,12:34:18,12:34:18,404858,18.0,2
9,12:36:13,12:36:13,405169,18.0,2
10,12:37:43,12:37:43,405369,8.0,1
11,12:39:32,12:39:32,401875,8.0,1
12,12:41:23,12:41:23,401876,2.0,1
13,12:42:54,12:42:54,401877,2.0,1
14,12:45:00,12:45:00,401878,2.0,1
