stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,9:22:00,9:22:00,450222,8.0,1
2,9:23:47,9:23:47,401507,8.0,1
3,9:26:00,9:26:00,404286,9.0,1
4,9:27:22,9:27:22,401575,13.0,2
5,9:29:08,9:29:08,401294,17.0,2
6,9:30:45,9:30:45,401577,18.0,2
7,9:33:19,9:33:19,404271,13.0,2
8,9:35:00,9:35:00,403556,17.0,2
9,9:36:08,9:36:08,401191,20.0,2
10,9:37:16,9:37:16,401192,20.0,2
11,9:38:29,9:38:29,401193,18.0,2
12,9:39:22,9:39:22,401194,19.0,2
13,9:40:32,9:40:32,401195,19.0,2
14,9:41:45,9:41:45,401587,19.0,2
15,9:42:48,9:42:48,401589,17.0,2
16,9:44:43,9:44:43,401591,17.0,2
17,9:46:34,9:46:34,401595,11.0,1
18,9:47:23,9:47:23,401596,11.0,1
19,9:48:24,9:48:24,403808,8.0,1
20,9:49:44,9:49:44,401599,8.0,1
21,9:51:14,9:51:14,401600,8.0,1
22,9:52:15,9:52:15,403557,1.0,1
23,9:54:00,9:54:00,903088,1.0,1
