stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,16:35:00,16:35:00,404911,4.0,1
2,16:35:53,16:35:53,401036,7.0,1
3,16:37:00,16:37:00,401037,9.0,1
4,16:38:16,16:38:16,401038,9.0,1
5,16:40:06,16:40:06,401039,11.0,1
6,16:41:36,16:41:36,405087,11.0,1
7,16:43:31,16:43:31,405092,9.0,1
8,16:45:21,16:45:21,400394,13.0,1
9,16:47:00,16:47:00,401044,11.0,2
10,16:49:39,16:49:39,401045,19.0,2
11,16:52:00,16:52:00,401988,19.0,2
12,16:54:06,16:54:06,401989,19.0,4
13,16:56:00,16:56:00,401990,54.0,4
14,16:58:29,16:58:29,401992,13.0,1
15,17:00:31,17:00:31,401993,13.0,1
16,17:02:09,17:02:09,401994,13.0,1
17,17:05:00,17:05:00,401727,6.0,1
18,17:05:34,17:05:34,401729,6.0,1
19,17:05:53,17:05:53,401730,6.0,1
20,17:07:00,17:07:00,803059,6.0,1
