stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,7:31:00,7:31:00,404255,11.0,1
2,7:32:29,7:32:29,402805,11.0,1
3,7:34:04,7:34:04,405057,11.0,1
4,7:35:47,7:35:47,403416,10.0,1
5,7:36:35,7:36:35,402809,10.0,1
6,7:38:47,7:38:47,402811,10.0,1
7,7:40:59,7:40:59,403417,9.0,1
8,7:42:05,7:42:05,401973,9.0,1
9,7:43:06,7:43:06,401974,9.0,1
10,7:44:00,7:44:00,402816,9.0,1
11,7:45:50,7:45:50,403749,9.0,1
12,7:49:00,7:49:00,403418,9.0,1
13,7:50:03,7:50:03,402819,9.0,1
14,7:51:28,7:51:28,404947,9.0,1
15,7:53:11,7:53:11,405066,9.0,1
16,7:54:55,7:54:55,403419,9.0,1
17,7:56:55,7:56:55,404321,4.0,1
18,7:59:10,7:59:10,402826,12.0,1
19,8:00:40,8:00:40,404854,12.0,1
20,8:02:29,8:02:29,402829,12.0,1
21,8:03:31,8:03:31,403421,12.0,1
22,8:05:00,8:05:00,402831,12.0,1
23,8:06:00,8:06:00,403422,13.0,1
24,8:08:13,8:08:13,803158,13.0,1
25,8:09:29,8:09:29,402835,9.0,1
26,8:11:00,8:11:00,404171,8.0,1
27,8:12:46,8:12:46,402838,8.0,1
28,8:14:58,8:14:58,803163,8.0,1
29,8:15:54,8:15:54,403424,8.0,1
30,8:18:04,8:18:04,402842,4.0,1
31,8:21:00,8:21:00,403425,8.0,1
32,8:21:47,8:21:47,402845,8.0,1
33,8:22:58,8:22:58,405530,8.0,1
34,8:24:21,8:24:21,403821,8.0,1
35,8:25:53,8:25:53,403822,9.0,1
36,8:27:08,8:27:08,402851,9.0,1
37,8:28:03,8:28:03,402852,9.0,1
38,8:28:53,8:28:53,405272,9.0,1
39,8:30:00,8:30:00,402854,5.0,1
40,8:31:53,8:31:53,403772,4.0,1
41,8:33:24,8:33:24,402856,4.0,1
42,8:34:59,8:34:59,404106,4.0,1
43,8:36:37,8:36:37,402858,4.0,1
44,8:38:00,8:38:00,404092,4.0,1
45,8:39:34,8:39:34,903276,4.0,1
46,8:40:47,8:40:47,402862,4.0,1
47,8:41:52,8:41:52,402863,4.0,1
48,8:43:03,8:43:03,402864,4.0,1
49,8:44:24,8:44:24,402865,4.0,1
50,8:45:42,8:45:42,402867,4.0,1
51,8:47:17,8:47:17,402868,4.0,1
52,8:48:06,8:48:06,402869,1.0,1
53,8:49:31,8:49:31,803077,1.0,1
54,8:54:00,8:54:00,903282,1.0,1
