stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,17:45:00,17:45:00,401880,10.0,1
2,17:46:40,17:46:40,401881,3.0,1
3,17:47:47,17:47:47,401882,3.0,1
4,17:50:00,17:50:00,401883,3.0,2
5,17:51:41,17:51:41,401884,32.0,2
6,17:52:44,17:52:44,404860,32.0,2
7,17:54:45,17:54:45,401887,27.0,3
8,17:56:00,17:56:00,403989,35.0,3
9,17:58:42,17:58:42,401889,35.0,3
10,18:01:28,18:01:28,401890,22.0,2
11,18:03:02,18:03:02,404838,22.0,2
12,18:04:50,18:04:50,403733,4.0,1
13,18:06:00,18:06:00,401893,4.0,1
14,18:18:00,18:18:00,903286,4.0,1
