stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,13:33:00,13:33:00,401732,1.0,1
2,13:34:12,13:34:12,401738,3.0,1
3,13:35:47,13:35:47,401739,10.0,1
4,13:37:22,13:37:22,401740,5.0,2
5,13:39:00,13:39:00,401741,20.0,2
6,13:40:49,13:40:49,401742,21.0,2
7,13:41:57,13:41:57,803228,21.0,2
8,13:43:49,13:43:49,401744,17.0,2
9,13:45:05,13:45:05,401745,22.0,2
10,13:46:46,13:46:46,401746,13.0,2
11,13:47:56,13:47:56,401747,26.0,2
12,13:50:06,13:50:06,401748,7.0,1
13,13:51:00,13:51:00,401749,9.0,1
14,13:52:41,13:52:41,403342,16.0,1
15,13:54:02,13:54:02,405233,16.0,2
16,13:56:11,13:56:11,405307,17.0,2
17,13:57:38,13:57:38,401753,23.0,2
18,14:00:04,14:00:04,401754,11.0,2
19,14:01:31,14:01:31,401755,24.0,2
20,14:04:00,14:04:00,401756,24.0,2
21,14:07:02,14:07:02,401758,22.0,2
22,14:10:03,14:10:03,401759,28.0,2
23,14:12:04,14:12:04,401760,27.0,2
24,14:14:00,14:14:00,401761,27.0,2
25,14:15:31,14:15:31,401762,24.0,2
26,14:16:53,14:16:53,401763,24.0,3
27,14:19:07,14:19:07,401764,42.0,3
28,14:22:01,14:22:01,401765,29.0,2
29,14:24:07,14:24:07,403887,29.0,2
30,14:27:00,14:27:00,401768,29.0,2
31,14:28:48,14:28:48,401769,29.0,2
32,14:31:17,14:31:17,401771,29.0,2
33,14:32:50,14:32:50,401772,28.0,2
34,14:34:03,14:34:03,404909,29.0,2
35,14:36:00,14:36:00,903266,32.0,2
36,14:37:11,14:37:11,401775,32.0,3
37,14:38:39,14:38:39,405336,35.0,3
38,14:40:46,14:40:46,401778,35.0,3
39,14:42:07,14:42:07,401779,32.0,2
40,14:43:50,14:43:50,401780,32.0,2
41,14:45:32,14:45:32,401781,32.0,2
42,14:47:00,14:47:00,401782,32.0,2
43,14:48:34,14:48:34,404105,23.0,2
44,14:50:18,14:50:18,401784,25.0,2
45,14:51:54,14:51:54,401785,25.0,2
46,14:53:34,14:53:34,401786,25.0,2
47,14:55:32,14:55:32,401787,25.0,2
48,14:57:00,14:57:00,403849,25.0,2
49,14:59:13,14:59:13,403647,25.0,2
50,15:01:25,15:01:25,405373,25.0,2
51,15:02:30,15:02:30,401793,6.0,1
52,15:04:00,15:04:00,404844,6.0,1
53,15:05:06,15:05:06,402111,6.0,1
54,15:06:19,15:06:19,402112,6.0,1
55,15:07:12,15:07:12,903054,6.0,1
56,15:08:04,15:08:04,404327,2.0,1
57,15:09:03,15:09:03,401797,7.0,1
58,15:10:27,15:10:27,403590,7.0,1
59,15:11:11,15:11:11,403831,5.0,1
60,15:13:02,15:13:02,405337,8.0,1
61,15:13:43,15:13:43,401802,8.0,1
62,15:15:28,15:15:28,903297,1.0,1
63,15:16:00,15:16:00,803002,1.0,1
