stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,4:19:00,4:19:00,401880,1.0,1
2,4:19:55,4:19:55,401881,1.0,1
3,4:20:31,4:20:31,401882,1.0,1
4,4:21:43,4:21:43,401883,1.0,1
5,4:22:39,4:22:39,401884,1.0,1
6,4:23:13,4:23:13,404860,1.0,1
7,4:24:19,4:24:19,401887,1.0,1
8,4:25:00,4:25:00,403989,1.0,1
9,4:26:37,4:26:37,401889,1.0,1
10,4:28:17,4:28:17,401890,1.0,1
11,4:29:13,4:29:13,404838,1.0,1
12,4:30:18,4:30:18,403733,1.0,1
13,4:31:00,4:31:00,401893,1.0,1
14,4:41:00,4:41:00,903286,1.0,1
