stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,14:32:00,14:32:00,405308,5.0,1
2,14:35:50,14:35:50,404865,5.0,1
3,14:37:22,14:37:22,405086,14.0,1
4,14:39:07,14:39:07,400853,14.0,1
5,14:41:00,14:41:00,405237,8.0,2
6,14:43:38,14:43:38,403606,19.0,2
7,14:46:00,14:46:00,402269,26.0,2
8,14:47:33,14:47:33,401344,28.0,2
9,14:48:47,14:48:47,401345,28.0,2
10,14:57:34,14:57:34,403494,26.0,2
11,14:59:00,14:59:00,404994,26.0,2
12,15:00:01,15:00:01,405489,26.0,2
13,15:01:25,15:01:25,400029,26.0,2
14,15:03:37,15:03:37,402290,14.0,1
15,15:06:00,15:06:00,402292,14.0,1
16,15:06:55,15:06:55,402293,14.0,1
17,15:07:55,15:07:55,405365,11.0,1
18,15:09:08,15:09:08,402295,1.0,1
19,15:10:00,15:10:00,803058,1.0,1
