stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,12:39:00,12:39:00,404058,19.0,2
2,12:41:38,12:41:38,401412,19.0,2
3,12:43:14,12:43:14,403992,19.0,2
4,12:45:42,12:45:42,403984,21.0,2
5,12:48:00,12:48:00,403562,27.0,2
6,12:49:47,12:49:47,403736,27.0,2
7,12:52:27,12:52:27,403621,7.0,2
8,12:53:49,12:53:49,405529,23.0,2
9,12:56:00,12:56:00,403620,24.0,2
10,12:59:01,12:59:01,402214,20.0,2
11,13:00:49,13:00:49,402215,20.0,2
12,13:02:39,13:02:39,402216,19.0,2
13,13:04:53,13:04:53,402217,19.0,2
14,13:05:50,13:05:50,402218,19.0,2
15,13:07:43,13:07:43,402328,11.0,2
16,13:09:20,13:09:20,404154,17.0,2
17,13:11:43,13:11:43,402330,16.0,1
18,13:14:00,13:14:00,402331,16.0,1
19,13:15:22,13:15:22,403563,16.0,1
20,13:17:32,13:17:32,402334,15.0,1
21,13:18:33,13:18:33,803159,15.0,1
22,13:19:52,13:19:52,402336,15.0,1
23,13:21:37,13:21:37,401877,13.0,1
24,13:23:28,13:23:28,402338,13.0,1
25,13:24:39,13:24:39,402339,7.0,1
26,13:26:01,13:26:01,401909,13.0,1
27,13:27:04,13:27:04,401910,10.0,1
28,13:28:42,13:28:42,403367,1.0,1
29,13:30:21,13:30:21,403383,1.0,1
30,13:32:00,13:32:00,904918,1.0,1
