stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,5:38:00,5:38:00,450222,3.0,1
2,5:38:53,5:38:53,401507,3.0,1
3,5:40:00,5:40:00,404286,3.0,1
4,5:41:04,5:41:04,401575,3.0,1
5,5:42:26,5:42:26,401294,5.0,1
6,5:43:41,5:43:41,401577,10.0,1
7,5:45:42,5:45:42,404271,10.0,2
8,5:47:00,5:47:00,403556,18.0,2
9,5:47:53,5:47:53,401191,18.0,2
10,5:48:47,5:48:47,401192,15.0,1
11,5:49:45,5:49:45,401193,14.0,1
12,5:50:27,5:50:27,401194,14.0,1
13,5:51:22,5:51:22,401195,14.0,1
14,5:52:20,5:52:20,401587,7.0,1
15,5:53:10,5:53:10,401589,7.0,1
16,5:54:40,5:54:40,401591,4.0,1
17,5:56:08,5:56:08,401595,4.0,1
18,5:56:47,5:56:47,401596,4.0,1
19,5:57:35,5:57:35,403808,4.0,1
20,5:58:38,5:58:38,401599,2.0,1
21,5:59:49,5:59:49,401600,2.0,1
22,6:00:37,6:00:37,403557,1.0,1
23,6:02:00,6:02:00,903088,1.0,1
