stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,16:07:00,16:07:00,803195,3.0,1
2,16:08:18,16:08:18,404031,3.0,1
3,16:09:07,16:09:07,404017,3.0,1
4,16:09:55,16:09:55,404018,3.0,1
5,16:11:07,16:11:07,404019,3.0,1
6,16:12:00,16:12:00,403447,6.0,1
7,16:13:39,16:13:39,403786,6.0,1
8,16:17:34,16:17:34,401458,6.0,1
9,16:19:00,16:19:00,401459,6.0,1
10,16:20:40,16:20:40,405079,6.0,1
11,16:22:10,16:22:10,401462,6.0,1
12,16:23:48,16:23:48,401463,8.0,1
13,16:24:48,16:24:48,401464,7.0,1
14,16:25:52,16:25:52,401465,10.0,1
15,16:26:53,16:26:53,401466,14.0,1
16,16:27:55,16:27:55,401467,14.0,1
17,16:29:00,16:29:00,400677,15.0,1
18,16:31:19,16:31:19,401469,15.0,2
19,16:32:31,16:32:31,401470,18.0,2
20,16:34:00,16:34:00,401086,18.0,2
21,16:35:59,16:35:59,401087,16.0,2
22,16:37:25,16:37:25,401088,24.0,2
23,16:39:00,16:39:00,403362,24.0,2
24,16:41:28,16:41:28,401090,24.0,2
25,16:43:02,16:43:02,401091,23.0,2
26,16:45:21,16:45:21,401092,23.0,2
27,16:47:49,16:47:49,401093,23.0,2
28,16:49:24,16:49:24,401094,22.0,2
29,16:52:00,16:52:00,404838,22.0,2
30,16:53:33,16:53:33,401096,22.0,2
31,16:55:12,16:55:12,403372,17.0,2
32,16:56:52,16:56:52,401099,25.0,2
33,16:58:27,16:58:27,401100,25.0,2
34,17:00:00,17:00:00,405283,25.0,2
35,17:02:08,17:02:08,405290,31.0,3
36,17:04:35,17:04:35,404030,33.0,3
37,17:06:00,17:06:00,401489,33.0,3
38,17:07:45,17:07:45,401490,33.0,3
39,17:09:13,17:09:13,401491,33.0,3
40,17:11:59,17:11:59,401492,36.0,3
41,17:13:39,17:13:39,401493,36.0,3
42,17:17:04,17:17:04,401495,36.0,3
43,17:18:18,17:18:18,401496,35.0,3
44,17:20:00,17:20:00,401497,35.0,3
45,17:21:22,17:21:22,405026,35.0,3
46,17:23:34,17:23:34,401500,35.0,3
47,17:24:25,17:24:25,401501,35.0,3
48,17:26:23,17:26:23,401502,22.0,2
49,17:27:26,17:27:26,401503,26.0,2
50,17:28:57,17:28:57,405316,26.0,2
51,17:30:00,17:30:00,404881,26.0,2
52,17:31:15,17:31:15,401506,3.0,1
53,17:32:04,17:32:04,401507,3.0,1
54,17:34:00,17:34:00,401386,3.0,1
55,17:34:26,17:34:26,401387,3.0,1
56,17:35:00,17:35:00,403876,3.0,1
