stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,19:30:00,19:30:00,401880,4.0,1
2,19:31:22,19:31:22,401881,13.0,1
3,19:32:16,19:32:16,401882,13.0,1
4,19:34:05,19:34:05,401883,8.0,2
5,19:35:28,19:35:28,401884,21.0,2
6,19:36:20,19:36:20,404860,25.0,2
7,19:37:59,19:37:59,401887,25.0,2
8,19:39:00,19:39:00,403989,30.0,2
9,19:41:10,19:41:10,401889,12.0,2
10,19:43:22,19:43:22,401890,30.0,2
11,19:44:38,19:44:38,404838,17.0,2
12,19:46:04,19:46:04,403733,5.0,1
13,19:47:00,19:47:00,401893,5.0,1
14,19:57:00,19:57:00,903286,5.0,1
