stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,12:17:00,12:17:00,405054,2.0,1
2,12:19:54,12:19:54,405056,2.0,1
3,12:22:57,12:22:57,404969,2.0,1
4,12:24:08,12:24:08,404976,2.0,1
5,12:25:12,12:25:12,404977,2.0,1
6,12:26:48,12:26:48,404219,13.0,1
7,12:31:00,12:31:00,903280,13.0,1
8,12:32:02,12:32:02,404101,13.0,1
9,12:33:57,12:33:57,402085,13.0,1
10,12:35:00,12:35:00,401670,13.0,1
11,12:37:00,12:37:00,402088,4.0,1
12,12:38:50,12:38:50,402090,4.0,1
13,12:39:49,12:39:49,402091,4.0,1
14,12:41:00,12:41:00,402092,5.0,1
15,12:41:30,12:41:30,402093,5.0,1
16,12:42:21,12:42:21,402094,6.0,1
17,12:43:11,12:43:11,402095,6.0,1
18,12:43:38,12:43:38,402096,6.0,1
19,12:44:25,12:44:25,402097,6.0,1
20,12:45:00,12:45:00,404922,4.0,1
21,12:46:00,12:46:00,903025,4.0,1
