stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,12:10:00,12:10:00,405359,26.0,2
2,12:11:00,12:11:00,404843,26.0,2
3,12:12:01,12:12:01,401675,26.0,2
4,12:14:11,12:14:11,405320,26.0,2
5,12:15:59,12:15:59,401679,26.0,2
6,12:17:44,12:17:44,401681,26.0,2
7,12:19:00,12:19:00,401682,26.0,2
8,12:20:47,12:20:47,405098,26.0,2
9,12:22:59,12:22:59,401685,26.0,2
10,12:24:41,12:24:41,401686,26.0,2
11,12:27:00,12:27:00,401687,26.0,2
12,12:27:50,12:27:50,401688,26.0,2
13,12:29:26,12:29:26,401689,26.0,2
14,12:31:00,12:31:00,401690,26.0,2
15,12:32:17,12:32:17,401691,26.0,2
16,12:33:31,12:33:31,405396,26.0,2
17,12:34:26,12:34:26,404995,26.0,2
18,12:35:47,12:35:47,401694,26.0,2
19,12:37:57,12:37:57,403480,26.0,2
20,12:39:05,12:39:05,401696,26.0,2
21,12:40:54,12:40:54,401697,26.0,2
22,12:43:00,12:43:00,401698,26.0,2
23,12:44:10,12:44:10,401699,27.0,2
24,12:46:37,12:46:37,401701,27.0,2
25,12:48:08,12:48:08,401702,27.0,2
26,12:49:41,12:49:41,401703,25.0,3
27,12:51:00,12:51:00,401704,34.0,3
28,12:51:56,12:51:56,405138,34.0,3
29,12:53:50,12:53:50,404253,32.0,2
30,12:55:12,12:55:12,401706,32.0,2
31,12:57:07,12:57:07,401707,32.0,2
32,12:59:01,12:59:01,401708,32.0,2
33,13:00:23,13:00:23,401709,29.0,2
34,13:02:19,13:02:19,401710,29.0,2
35,13:03:36,13:03:36,401711,24.0,2
36,13:05:00,13:05:00,401712,24.0,2
37,13:06:24,13:06:24,405100,22.0,2
38,13:08:15,13:08:15,401715,22.0,2
39,13:09:36,13:09:36,401716,17.0,2
40,13:11:25,13:11:25,401718,14.0,2
41,13:13:00,13:13:00,903275,21.0,2
42,13:14:00,13:14:00,401721,21.0,2
43,13:15:12,13:15:12,401722,22.0,2
44,13:16:45,13:16:45,401723,22.0,2
45,13:17:53,13:17:53,401724,22.0,2
46,13:18:45,13:18:45,401725,22.0,2
47,13:19:31,13:19:31,401726,22.0,2
48,13:20:44,13:20:44,401727,11.0,1
49,13:22:21,13:22:21,401729,11.0,1
50,13:23:14,13:23:14,401730,3.0,1
51,13:24:00,13:24:00,401731,3.0,1
52,13:26:00,13:26:00,803054,3.0,1
