stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,9:27:00,9:27:00,403522,5.0,1
2,9:30:00,9:30:00,403523,12.0,1
3,9:31:05,9:31:05,401024,12.0,2
4,9:33:29,9:33:29,401867,28.0,2
5,9:34:38,9:34:38,401868,28.0,2
6,9:37:24,9:37:24,401869,28.0,2
7,9:40:00,9:40:00,401870,8.0,1
8,9:41:18,9:41:18,404858,8.0,1
9,9:43:13,9:43:13,405169,8.0,1
10,9:44:43,9:44:43,405369,7.0,1
11,9:46:32,9:46:32,401875,5.0,1
12,9:48:23,9:48:23,401876,5.0,1
13,9:49:54,9:49:54,401877,3.0,1
14,9:52:00,9:52:00,401878,3.0,1
