stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,18:03:00,18:03:00,400087,4.0,1
2,18:03:50,18:03:50,400088,4.0,2
3,18:05:46,18:05:46,400089,19.0,2
4,18:07:30,18:07:30,404339,19.0,2
5,18:08:39,18:08:39,404338,19.0,2
6,18:09:54,18:09:54,401069,19.0,2
7,18:11:30,18:11:30,401070,19.0,2
8,18:13:17,18:13:17,404337,12.0,1
9,18:14:25,18:14:25,404336,12.0,1
10,18:16:00,18:16:00,803165,12.0,1
11,18:17:16,18:17:16,401074,12.0,1
12,18:18:59,18:18:59,404978,11.0,1
13,18:20:46,18:20:46,401988,11.0,1
14,18:22:28,18:22:28,401989,11.0,1
15,18:24:00,18:24:00,401990,11.0,2
16,18:24:36,18:24:36,401991,29.0,2
17,18:26:16,18:26:16,403416,29.0,2
18,18:27:08,18:27:08,402809,29.0,2
19,18:29:28,18:29:28,402811,11.0,1
20,18:31:48,18:31:48,403417,15.0,1
21,18:32:58,18:32:58,401973,15.0,1
22,18:34:02,18:34:02,401974,11.0,1
23,18:35:00,18:35:00,402816,11.0,1
24,18:36:28,18:36:28,403749,11.0,1
25,18:39:00,18:39:00,403418,11.0,1
