stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,6:43:00,6:43:00,903236,2.0,1
2,6:43:31,6:43:31,400609,2.0,1
3,6:44:33,6:44:33,400610,3.0,1
4,6:45:22,6:45:22,400611,3.0,1
5,6:46:10,6:46:10,400612,3.0,1
6,6:47:08,6:47:08,400613,3.0,1
7,6:47:52,6:47:52,400614,4.0,1
8,6:48:41,6:48:41,400615,4.0,1
9,6:49:30,6:49:30,400616,4.0,1
10,6:50:20,6:50:20,400617,4.0,1
11,6:51:11,6:51:11,400618,2.0,1
12,6:52:00,6:52:00,400619,3.0,1
13,6:52:56,6:52:56,400620,3.0,1
14,6:53:50,6:53:50,400621,3.0,1
15,6:54:47,6:54:47,400622,3.0,1
16,6:55:47,6:55:47,400623,2.0,1
17,6:56:29,6:56:29,400624,3.0,1
18,6:58:39,6:58:39,400796,2.0,1
19,6:59:36,6:59:36,402535,3.0,1
20,7:00:37,7:00:37,400798,2.0,1
21,7:02:00,7:02:00,903231,2.0,1
