stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,7:46:00,7:46:00,803055,20.0,2
2,7:46:28,7:46:28,401812,20.0,2
3,7:49:08,7:49:08,401813,20.0,2
4,7:51:35,7:51:35,401814,20.0,2
5,7:54:18,7:54:18,403238,20.0,4
6,7:56:00,7:56:00,403239,52.0,4
7,7:57:26,7:57:26,403240,52.0,4
8,7:59:00,7:59:00,403241,52.0,4
9,8:00:03,8:00:03,403242,52.0,4
10,8:01:50,8:01:50,403465,20.0,2
11,8:02:59,8:02:59,404160,20.0,2
12,8:03:56,8:03:56,403459,20.0,2
13,8:05:00,8:05:00,403245,22.0,2
14,8:05:28,8:05:28,403246,22.0,2
15,8:06:40,8:06:40,403247,22.0,2
16,8:07:41,8:07:41,403248,24.0,2
17,8:09:00,8:09:00,903046,24.0,2
