stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,15:31:00,15:31:00,902208,37.0,3
2,15:37:36,15:37:36,101069,37.0,3
3,15:39:59,15:39:59,101071,37.0,3
4,15:42:00,15:42:00,101072,37.0,3
5,15:44:48,15:44:48,101074,37.0,3
6,15:47:47,15:47:47,102839,37.0,3
7,15:52:28,15:52:28,403766,13.0,3
8,15:55:34,15:55:34,403676,36.0,3
9,15:57:00,15:57:00,402502,36.0,3
10,15:58:36,15:58:36,402503,36.0,3
11,16:00:23,16:00:23,402504,36.0,3
12,16:02:00,16:02:00,402505,36.0,3
13,16:03:12,16:03:12,402506,36.0,3
14,16:06:12,16:06:12,402507,36.0,3
15,16:08:37,16:08:37,402508,36.0,3
16,16:11:00,16:11:00,402509,36.0,3
17,16:11:58,16:11:58,402510,36.0,3
18,16:15:00,16:15:00,403604,36.0,3
19,16:16:10,16:16:10,403763,36.0,3
20,16:17:07,16:17:07,403677,36.0,3
21,16:18:00,16:18:00,403829,36.0,3
