stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,11:57:00,11:57:00,405396,8.0,1
2,11:57:47,11:57:47,402048,8.0,1
3,11:58:49,11:58:49,402049,9.0,1
4,12:01:43,12:01:43,401832,13.0,1
5,12:02:42,12:02:42,405390,13.0,1
6,12:04:43,12:04:43,404264,16.0,1
7,12:06:11,12:06:11,402054,9.0,2
8,12:07:08,12:07:08,402055,17.0,2
9,12:08:01,12:08:01,402056,10.0,2
10,12:09:00,12:09:00,402057,22.0,2
11,12:10:44,12:10:44,401589,22.0,2
12,12:12:15,12:12:15,403307,24.0,3
13,12:13:33,12:13:33,403306,33.0,3
14,12:14:53,12:14:53,403305,33.0,3
15,12:16:56,12:16:56,403304,27.0,3
16,12:17:59,12:17:59,403303,39.0,3
17,12:19:54,12:19:54,402067,38.0,3
18,12:22:00,12:22:00,401202,38.0,3
19,12:24:17,12:24:17,403319,29.0,2
20,12:25:38,12:25:38,403318,21.0,2
21,12:27:00,12:27:00,401206,27.0,2
22,12:29:27,12:29:27,404287,14.0,2
23,12:30:44,12:30:44,401208,25.0,2
24,12:32:22,12:32:22,401209,25.0,2
25,12:34:00,12:34:00,401210,19.0,2
26,12:34:54,12:34:54,402870,18.0,2
27,12:40:00,12:40:00,903282,3.0,1
28,12:41:55,12:41:55,405386,4.0,1
29,12:42:32,12:42:32,903298,2.0,1
30,12:48:47,12:48:47,403397,2.0,1
31,12:50:00,12:50:00,803108,2.0,1
