stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,8:45:00,8:45:00,903093,7.0,5
2,8:49:00,8:49:00,405322,70.0,5
3,8:52:29,8:52:29,405323,66.0,5
4,8:54:00,8:54:00,404995,66.0,5
5,8:56:09,8:56:09,403480,60.0,4
6,8:59:13,8:59:13,401698,60.0,4
7,9:01:48,9:01:48,401701,46.0,3
8,9:04:55,9:04:55,401704,46.0,3
9,9:08:30,9:08:30,401707,46.0,3
10,9:13:07,9:13:07,401712,11.0,1
11,9:15:48,9:15:48,401715,11.0,1
12,9:20:00,9:20:00,903102,11.0,1
13,9:22:16,9:22:16,401723,13.0,1
14,9:24:52,9:24:52,401727,9.0,1
15,9:27:00,9:27:00,401731,8.0,1
16,9:29:00,9:29:00,803054,8.0,1
