stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,18:15:00,18:15:00,401880,2.0,3
2,18:16:40,18:16:40,401881,33.0,3
3,18:17:47,18:17:47,401882,42.0,3
4,18:20:00,18:20:00,401883,17.0,3
5,18:21:41,18:21:41,401884,47.0,3
6,18:22:44,18:22:44,404860,47.0,3
7,18:24:45,18:24:45,401887,47.0,3
8,18:26:00,18:26:00,403989,47.0,3
9,18:28:42,18:28:42,401889,45.0,4
10,18:31:28,18:31:28,401890,52.0,4
11,18:33:02,18:33:02,404838,21.0,2
12,18:34:50,18:34:50,403733,13.0,1
13,18:36:00,18:36:00,401893,13.0,1
14,18:48:00,18:48:00,903286,13.0,1
