stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,12:35:00,12:35:00,401732,16.0,1
2,12:35:47,12:35:47,401738,16.0,2
3,12:39:27,12:39:27,405348,25.0,2
4,12:43:11,12:43:11,405653,32.0,2
5,12:46:00,12:46:00,803182,32.0,3
6,12:50:58,12:50:58,903129,33.0,3
7,12:55:06,12:55:06,401756,30.0,3
8,13:00:46,13:00:46,401761,33.0,3
9,13:06:29,13:06:29,401765,31.0,2
10,13:10:03,13:10:03,401768,26.0,2
11,13:14:13,13:14:13,401771,31.0,2
12,13:18:32,13:18:32,405342,31.0,2
13,13:21:12,13:21:12,403525,22.0,2
14,13:24:00,13:24:00,401779,11.0,1
15,13:28:41,13:28:41,405340,11.0,1
16,13:35:35,13:35:35,803109,7.0,1
17,13:37:00,13:37:00,403849,8.0,1
18,13:40:34,13:40:34,405373,7.0,1
19,13:44:49,13:44:49,402112,8.0,1
20,13:48:40,13:48:40,403590,6.0,1
21,13:50:45,13:50:45,403754,8.0,1
22,13:54:00,13:54:00,803120,8.0,1
