stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,17:20:00,17:20:00,404362,30.0,3
2,17:21:17,17:21:17,403791,46.0,5
3,17:23:00,17:23:00,402653,73.0,5
4,17:24:47,17:24:47,402723,73.0,5
5,17:26:59,17:26:59,405416,73.0,5
6,17:28:00,17:28:00,402657,73.0,5
7,17:30:29,17:30:29,402658,73.0,5
8,17:32:55,17:32:55,402659,73.0,5
9,17:35:39,17:35:39,402660,34.0,3
10,17:37:00,17:37:00,402661,31.0,5
11,17:39:29,17:39:29,402662,67.0,5
12,17:41:39,17:41:39,403671,36.0,3
13,17:44:00,17:44:00,403672,37.0,3
14,17:45:23,17:45:23,403673,37.0,3
15,17:47:17,17:47:17,403674,37.0,3
16,17:57:00,17:57:00,101014,48.0,3
17,17:59:25,17:59:25,101015,48.0,3
18,18:02:57,18:02:57,101017,48.0,3
19,18:04:42,18:04:42,101018,48.0,3
20,18:08:00,18:08:00,103708,48.0,3
