stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,11:55:00,11:55:00,405003,4.0,1
2,11:56:06,11:56:06,401916,4.0,1
3,11:58:03,11:58:03,401917,1.0,1
4,11:59:20,11:59:20,402345,10.0,2
5,12:00:53,12:00:53,402346,21.0,2
6,12:02:09,12:02:09,402347,24.0,2
7,12:04:17,12:04:17,402348,30.0,3
8,12:05:36,12:05:36,402349,33.0,3
9,12:07:29,12:07:29,403726,30.0,2
10,12:09:00,12:09:00,402351,26.0,2
11,12:11:10,12:11:10,403297,17.0,2
12,12:14:00,12:14:00,903344,23.0,2
13,12:15:46,12:15:46,402355,8.0,2
14,12:16:53,12:16:53,405389,24.0,2
15,12:20:33,12:20:33,404266,25.0,2
16,12:23:42,12:23:42,402222,25.0,2
17,12:26:00,12:26:00,402223,21.0,2
18,12:28:01,12:28:01,402224,21.0,2
19,12:29:25,12:29:25,403617,26.0,2
20,12:32:00,12:32:00,803117,9.0,1
21,12:33:50,12:33:50,402228,6.0,2
22,12:36:47,12:36:47,402229,27.0,2
23,12:39:18,12:39:18,400744,29.0,2
24,12:41:00,12:41:00,400745,26.0,2
25,12:44:04,12:44:04,402233,26.0,2
26,12:46:36,12:46:36,403986,23.0,2
27,12:51:00,12:51:00,903074,23.0,2
