stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,21:10:00,21:10:00,403380,4.0,1
2,21:10:48,21:10:48,401624,4.0,1
3,21:12:07,21:12:07,401625,4.0,1
4,21:13:20,21:13:20,401626,5.0,2
5,21:15:07,21:15:07,403443,20.0,2
6,21:16:19,21:16:19,402039,26.0,2
7,21:17:43,21:17:43,401633,26.0,2
8,21:18:42,21:18:42,401182,26.0,2
9,21:19:45,21:19:45,401183,26.0,2
10,21:20:28,21:20:28,404029,22.0,2
11,21:21:56,21:21:56,403870,6.0,2
12,21:23:02,21:23:02,403871,18.0,2
13,21:24:00,21:24:00,403906,11.0,1
14,21:25:14,21:25:14,403893,14.0,1
15,21:26:09,21:26:09,403894,14.0,1
16,21:27:52,21:27:52,403895,10.0,1
17,21:29:14,21:29:14,403896,10.0,1
18,21:30:42,21:30:42,403897,4.0,1
19,21:32:00,21:32:00,405265,4.0,1
20,21:32:38,21:32:38,405152,1.0,1
21,21:33:35,21:33:35,405157,1.0,1
22,21:34:00,21:34:00,903237,1.0,1
