stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,7:30:00,7:30:00,405054,1.0,1
2,7:32:16,7:32:16,405056,1.0,1
3,7:34:40,7:34:40,404969,1.0,1
4,7:35:37,7:35:37,404976,4.0,1
5,7:36:27,7:36:27,404977,4.0,1
6,7:37:42,7:37:42,404219,4.0,1
7,7:41:00,7:41:00,903280,6.0,1
8,7:41:52,7:41:52,404101,6.0,1
9,7:43:28,7:43:28,402085,6.0,1
10,7:44:20,7:44:20,401670,6.0,1
11,7:46:00,7:46:00,402088,7.0,1
12,7:47:50,7:47:50,402090,7.0,1
13,7:48:49,7:48:49,402091,7.0,1
14,7:50:00,7:50:00,402092,10.0,1
15,7:50:30,7:50:30,402093,10.0,1
16,7:51:21,7:51:21,402094,10.0,1
17,7:52:11,7:52:11,402095,10.0,1
18,7:52:38,7:52:38,402096,10.0,1
19,7:53:25,7:53:25,402097,1.0,1
20,7:54:00,7:54:00,404922,1.0,1
21,7:55:00,7:55:00,903025,1.0,1
